date,close,btc_return,regime,exposure,position_held,strategy_return,equity_strategy,equity_buy_hold
2025-07-06,108217.46849992426,0.0016343493351749228,RISK_ON,1.0,1.0,0.0016343493351749228,10084.328765990527,10333.716912580576
2025-07-07,109215.19771840284,0.009219668804942183,RISK_ON,1.0,1.0,0.009219668804942183,10177.30293733311,10428.990360038597
2025-07-08,108300.71675785031,-0.0083732024448685,RISK_ON,1.0,1.0,-0.0083732024448685,10092.086319496066,10341.66631245841
2025-07-09,108953.19187727802,0.006024661137622678,RISK_ON,1.0,1.0,0.006024661137622678,10152.887719742666,10403.97134758934
2025-07-10,111327.53054245669,0.021792281843868055,RISK_ON,1.0,1.0,0.021792281843868055,10374.142310460446,10630.697623491535
2025-07-11,115879.65030112496,0.04088943441471771,RISK_ON,1.0,1.0,0.04088943441471771,10798.335122072966,11065.380836749988
2025-07-12,117571.02510036016,0.01459596050592138,EUPHORIA,0.3,1.0,0.01459596050592138,10955.947195044446,11226.890698426168
2025-07-13,117418.95745007684,-0.0012934109416288253,EUPHORIA,0.3,0.3,-0.0010880232824886475,10944.02686941452,11212.369715156354
2025-07-14,119117.55666327637,0.014466141158864687,EUPHORIA,0.3,0.3,0.004339842347659406,10991.522220676328,11374.569438181186
2025-07-15,119833.67446712355,0.006011857730355619,EUPHORIA,0.3,0.3,0.0018035573191066854,11011.346061025553,11442.951731387582
2025-07-16,117678.19493404306,-0.017987260614893752,RISK_ON,1.0,0.3,-0.005396178184468125,10951.926875629419,11237.124376391464
2025-07-17,118748.1627367753,0.009092319977646923,EUPHORIA,0.3,1.0,0.008392319977646924,11043.838950341493,11339.295906850233
2025-07-18,119445.36520434043,0.005871269512696342,EUPHORIA,0.3,0.3,0.0010613808538089027,11055.560669555935,11405.871969203565
2025-07-19,117988.94664455787,-0.012193177669899469,RISK_ON,1.0,0.3,-0.0036579533009698404,11015.11994491066,11266.798145802939
2025-07-20,117901.62655900871,-0.0007400700492072865,RISK_ON,1.0,1.0,-0.0014400700492072866,10999.257400589568,11258.459925944766
2025-07-21,117256.9208222684,-0.00546816660258409,RISK_ON,1.0,1.0,-0.00546816660258409,10939.111628618439,11196.896791381183
2025-07-22,117482.46977767294,0.0019235449287162698,RISK_ON,1.0,1.0,0.0019235449287162698,10960.15350131633,11218.434525421604
2025-07-23,119955.79570607653,0.021052723296370646,RISK_ON,1.0,1.0,0.021052723296370646,11190.89458026529,11454.613123303756
2025-07-24,118629.05588130427,-0.011060239457067356,RISK_ON,1.0,1.0,-0.011060239457067356,11067.120606468761,11327.922359271952
2025-07-25,118354.43517438594,-0.0023149531527343337,RISK_ON,1.0,1.0,-0.0023149531527343337,11041.500740729125,11301.698749692427
2025-07-26,117540.80837085741,-0.006874493569503426,RANGE_BOUND,0.4,1.0,-0.006874493569503426,10965.596014889314,11224.0052943132
2025-07-27,117959.54234360624,0.003562456125260516,RISK_ON,1.0,0.4,0.0008249824501042065,10974.642439156532,11263.990320723882
2025-07-28,119418.91405141471,0.012371798659216893,RISK_ON,1.0,1.0,0.011771798659216893,11103.83372030718,11403.346141071246
2025-07-29,118003.30201607826,-0.011854169388334723,RANGE_BOUND,0.4,1.0,-0.011854169388334723,10972.206994526756,11268.168944321174
2025-07-30,117853.30892863822,-0.0012710922904479727,RANGE_BOUND,0.4,0.4,-0.001108436916179189,10960.044995242062,11253.846061648583
2025-07-31,117833.24087995925,-0.0001702798916839443,RANGE_BOUND,0.4,0.4,-6.811195667357773e-05,10959.298485132205,11251.929757960177
2025-08-01,115700.00243915782,-0.01810387650268086,RANGE_BOUND,0.4,0.4,-0.007241550601072344,10879.936170599864,11048.226211205229
2025-08-02,113234.6051343189,-0.02130853286831491,RISK_OFF,0.2,0.4,-0.008523413147325964,10787.201979601306,10812.804719847181
2025-08-03,112554.90232221723,-0.006002606811719935,RISK_OFF,0.2,0.2,-0.0014005213623439871,10772.094272788954,10747.899704582029
2025-08-04,114199.10966460757,0.014608047348158903,RISK_OFF,0.2,0.2,0.002921609469631781,10803.566125424102,10904.905532359826
2025-08-05,115138.68613070177,0.00822752882096589,RISK_OFF,0.2,0.2,0.0016455057641931782,10821.34345575733,10994.625956917225
2025-08-06,114128.35408881678,-0.00877491376563122,RISK_OFF,0.2,0.2,-0.001754982753126244,10802.352184626818,10898.149062259905
2025-08-07,115022.09576830892,0.007831022243575125,RANGE_BOUND,0.4,0.2,0.001566204448715025,10819.270876674967,10983.49270998026
2025-08-08,117463.47451085235,0.02122530220159735,RANGE_BOUND,0.4,0.4,0.00829012088063894,10908.963940082978,11216.620661978634
2025-08-09,116688.36663186055,-0.006598714044681042,RANGE_BOUND,0.4,0.4,-0.002639485617872417,10880.16988665724,11142.605389682576
